,Type,HomeAdv,Win,PrevDiffHome1,PrevDiffAway1,PrevDiffHome2,PrevDiffAway2,PrevDiffHome3,PrevDiffAway3,PrevDiffHome4,PrevDiffAway4,PrevDiffHome5,PrevDiffAway5,PrevDiffHome6,PrevDiffAway6,PrevDiffHome7,PrevDiffAway7,PrevDiffHome8,PrevDiffAway8,PrevDiffHome9,PrevDiffAway9,PrevDiffHome10,PrevDiffAway10,dist_home,dist_away,TravelHome,TravelAway,TZDeltaHome,TZDeltaAway,team_a_ranking,team_a_points,team_b_ranking,team_b_points,Cont,ContQ,FSS,KFC,WM,WM-Q
112,WM-Q,1,-1.0,2,-2,-1,2,0,-1,-1,0,0,0,-2,1,-2,1,-5,2,-4,2,-2,2,0.0,816.836544263784,678.1711476069679,204.2091360659457,-0.5,-0.25,179.0,74.55,62.0,524.39,0,0,0,0,0,1
113,WM-Q,1,-1.0,-3,0,-4,1,2,0,-2,1,0,-2,-1,-1,-1,4,-5,0,-3,0,-4,3,0.0,403.2485949803908,929.8873145879603,60.58153042027489,0.0,0.0,184.0,54.0,122.0,239.46,0,0,0,0,0,1
114,WM-Q,0,0.0,-1,1,1,5,1,0,4,-1,2,-2,-1,1,17,1,-9,0,-1,-1,-4,0,1209.71746654371,1896.2609423963524,491.8473669350631,474.0652355990893,0.375,-0.375,133.0,198.0,110.0,284.72,0,0,0,0,0,1
115,WM-Q,1,-1.0,-2,1,4,3,0,1,0,-1,-1,-2,-1,4,0,1,5,4,0,-1,-2,0,0.0,340.16525361468894,178.58574769121395,85.04131340367232,0.0,0.0,147.0,155.62,91.0,354.69,0,0,0,0,0,1
116,FSS,1,1.0,0,-1,0,0,0,-2,3,1,2,2,0,1,2,-1,0,2,2,-4,-1,-1,0.0,5598.3430477615575,916.9212601010128,2268.847814599261,-0.75,2.25,37.0,674.52,28.0,791.44,0,0,1,0,0,0
117,FSS,0,-1.0,-3,2,-1,0,-2,2,1,0,2,1,4,-2,1,2,-2,-1,0,0,0,0,966.4313748462666,1764.161112753208,729.9969749603089,577.3425097055024,0.25,0.0,43.0,622.76,35.0,729.58,0,0,1,0,0,0
118,FSS,1,-1.0,-2,2,2,-3,0,0,0,0,-1,0,6,0,0,0,0,0,-3,2,-4,0,0.0,5591.19554452624,1041.1255423005898,293.8614829549666,-0.6666666666666666,-0.25,50.0,589.09,25.0,807.4,0,0,1,0,0,0
119,WM-Q,1,-1.0,0,1,5,1,3,0,-1,3,0,1,-5,0,-1,6,-1,0,0,1,1,0,394.9357592721528,12565.211849075127,228.026814710834,3127.647774083348,-0.25,-1.75,87.0,372.33,22.0,837.35,0,0,0,0,0,1
120,WM-Q,1,-1.0,-3,0,-1,1,3,0,1,0,0,-1,1,3,-3,-1,1,-1,1,-1,1,1,0.0,7045.340278096352,1852.7506469372104,1761.3350695240883,0.625,1.0,131.0,207.08,101.0,325.01,0,0,0,0,0,1
121,WM-Q,1,1.0,2,1,1,1,0,5,0,5,9,2,0,1,0,3,4,0,-2,0,0,0,0.0,7544.392797826888,226.04176790340992,1620.7797158237686,0.0,-1.25,92.0,348.42,69.0,463.79,0,0,0,0,0,1
122,WM-Q,1,-1.0,-1,-2,0,1,0,0,2,2,1,0,-1,-2,1,-1,0,2,0,0,-1,1,0.0,6725.211125578152,656.4063497638423,1811.5293785310425,0.0,1.25,129.0,208.71,109.0,292.79,0,0,0,0,0,1
123,WM-Q,1,0.0,0,3,-2,1,-1,4,-1,1,3,1,-1,0,0,3,-1,1,3,1,2,1,0.0,1154.6912336959992,35.14945286427729,288.6728084239998,0.0,-0.375,88.0,364.41,53.0,558.99,0,0,0,0,0,1
124,WM-Q,1,0.0,3,1,4,3,-1,0,-2,0,-1,0,-1,0,-6,1,1,5,0,1,1,0,0.0,5966.938448677429,0.0,1491.7346121693577,0.0,-1.0,82.0,401.03,15.0,918.4,0,0,0,0,0,1
125,WM-Q,1,0.0,1,6,-1,-3,0,1,1,1,3,4,1,0,2,1,0,0,6,0,1,3,0.0,7184.397735300413,240.1340448028421,1792.226671868229,-0.25,-1.5,95.0,340.83,33.0,744.91,0,0,0,0,0,1
126,WM-Q,1,1.0,-1,0,0,1,0,0,1,2,1,2,-1,0,0,1,0,0,1,1,1,0,0.0,4571.080676740944,1811.9998864897527,1142.770169185236,-0.75,0.75,120.0,245.77,103.0,311.64,0,0,0,0,0,1
127,WM-Q,1,1.0,-1,-4,0,-1,-2,2,2,0,1,0,4,3,0,1,-2,1,-1,-4,-1,1,0.0,4863.296809279688,313.2773878318505,0.0,0.0,0.0,114.0,260.5,153.0,132.0,0,0,0,0,0,1
128,WM-Q,1,1.0,-6,-1,-1,2,-2,0,4,3,-4,4,-1,-3,-6,-1,-4,0,0,0,-1,2,0.0,2075.79744426724,1978.356980415055,559.3935491153163,-1.5,-0.25,160.0,105.85,108.0,298.87,0,0,0,0,0,1
129,ContQ,1,1.0,-2,-1,-5,1,-2,-4,-1,-2,-2,1,-2,-1,1,0,0,-2,-2,0,0,1,0.0,1421.3752390256284,0.0,355.3438097564071,0.0,0.0,128.0,211.16,57.0,546.27,0,1,0,0,0,0
130,ContQ,1,1.0,-1,-3,1,-1,-2,-1,-1,-1,-1,-4,-1,-2,0,-2,-1,-2,2,-1,0,-1,0.0,1640.2829220092246,481.5746129759042,410.0707305023062,-0.5,0.0,90.0,358.02,203.0,0.0,0,1,0,0,0,0
131,ContQ,1,-1.0,0,3,1,-3,1,-2,-1,0,1,-1,-1,4,-1,2,0,0,-2,-1,1,-2,167.79238345919467,2261.3854015045804,448.3044094145601,381.55568775060175,0.25,0.0,26.0,806.45,71.0,455.77,0,1,0,0,0,0
132,ContQ,1,1.0,2,-2,0,1,2,2,-3,0,1,-1,-2,-1,0,0,1,4,0,2,-2,0,0.0,1286.623035013742,321.65575875343535,321.65575875343535,-0.25,-0.25,39.0,655.99,41.0,645.1,0,1,0,0,0,0
133,ContQ,1,1.0,1,-3,0,-1,0,0,0,1,0,0,3,0,-1,-1,-2,1,0,-1,1,-4,0.0,1347.3835282912053,0.0,336.84588207280115,0.0,-0.25,30.0,757.44,51.0,585.57,0,1,0,0,0,0
134,FSS,1,0.0,0,4,1,1,-1,2,1,1,0,1,-2,-1,1,4,1,0,0,0,2,3,0.0,934.6637964002003,0.0,239.9886884037577,0.0,0.0,65.0,498.12,3.0,1329.86,0,0,1,0,0,0
135,ContQ,1,1.0,1,-1,-1,-4,0,2,-1,-2,0,-3,1,0,2,-4,1,-5,-3,-3,-2,-1,0.0,2596.166617619253,543.2912155899546,649.0416544048132,0.25,0.25,29.0,784.3,111.0,273.48,0,1,0,0,0,0
136,ContQ,1,0.0,2,1,1,0,-2,1,-1,3,3,0,2,0,-1,2,0,1,0,1,0,2,0.0,1874.9374509122824,405.76523646431053,154.60604906622098,0.25,0.25,54.0,557.73,15.0,918.43,0,1,0,0,0,0
137,ContQ,1,0.0,-2,-1,1,-1,-2,-1,-1,-1,0,1,-3,1,-1,1,-2,0,-2,1,0,0,0.0,2693.6293589086986,0.0,673.4073397271749,0.0,-0.5,167.0,102.25,63.0,521.59,0,1,0,0,0,0
138,ContQ,1,0.0,1,1,-2,0,-2,0,-1,2,-1,0,1,1,-1,1,0,1,-1,1,2,1,0.0,2113.2647543077733,562.3848256560173,720.7475178799858,-0.25,0.0,84.0,387.61,14.0,936.61,0,1,0,0,0,0
139,ContQ,1,1.0,2,-1,0,-1,1,1,0,1,-1,1,2,-2,3,1,1,-1,1,-1,0,0,0.0,2221.290254482353,276.9558365598533,555.322563620588,0.0,-0.25,10.0,1008.72,32.0,746.31,0,1,0,0,0,0
140,ContQ,1,1.0,0,-1,-1,0,-2,1,-1,-4,-3,0,-2,-3,-2,-2,1,-2,-3,-3,-5,2,0.0,2051.1828914880525,0.0,440.2536358199681,0.0,0.5,112.0,271.67,126.0,227.35,0,1,0,0,0,0
141,ContQ,1,1.0,1,0,-1,-1,3,2,4,-2,2,1,1,0,1,-2,-4,-1,1,-4,2,0,250.9195499132575,1077.8877649253398,200.02863551425685,589.7380998761323,0.0,-0.25,2.0,1563.45,119.0,246.92,0,1,0,0,0,0
142,ContQ,1,1.0,0,0,1,3,-1,-1,2,-2,-2,-2,3,2,3,-2,-1,-2,-1,1,1,0,0.0,1775.1989845559765,0.0,443.799746138994,0.0,-0.5,55.0,553.96,56.0,552.41,0,1,0,0,0,0
143,ContQ,1,-1.0,3,11,2,0,-5,0,1,2,-2,4,0,2,8,1,-1,3,-1,1,-2,1,0.0,1505.296849427992,0.0,387.67386371170267,0.0,0.25,79.0,415.59,1.0,1596.13,0,1,0,0,0,0
144,ContQ,1,1.0,1,-1,-3,4,-3,-2,-4,-5,-2,0,-3,-1,0,-3,2,0,0,0,-2,0,0.0,1920.3005891550472,409.5057824314852,480.0751472887618,0.25,0.5,86.0,374.09,59.0,544.53,0,1,0,0,0,0
145,ContQ,1,1.0,-1,1,2,3,1,1,0,-1,-1,0,0,-1,2,1,-2,-1,1,1,0,1,0.0,483.1047682637677,0.0,120.77619206594204,0.0,0.0,21.0,841.24,12.0,942.86,0,1,0,0,0,0
146,ContQ,1,0.0,1,0,1,0,0,2,2,2,0,1,0,5,-1,-1,-2,1,1,3,1,-1,0.0,2803.8581348555767,0.0,700.9645337138942,0.0,0.75,13.0,940.15,31.0,753.77,0,1,0,0,0,0
147,ContQ,1,-1.0,-11,-1,-1,1,-3,5,-1,3,-1,1,-8,0,-2,2,-8,1,-6,0,-5,-3,0.0,1754.0924054838965,245.93144890109605,160.86229521159032,0.0,0.0,203.0,0.0,18.0,888.8,0,1,0,0,0,0
148,ContQ,1,1.0,1,-1,1,0,-2,2,3,0,2,-1,1,1,0,-1,0,1,3,4,0,0,249.82656779414745,360.6663667756342,586.6628509557759,90.16659169390832,0.25,0.0,7.0,1109.8,23.0,815.76,0,1,0,0,0,0
149,ContQ,1,0.0,-4,1,-1,3,2,0,-1,2,-2,0,-2,-1,-2,-1,-1,-3,0,1,3,3,0.0,1277.5033005688495,190.17161474720402,319.37582514221265,0.0,-0.25,68.0,472.13,24.0,811.2,0,1,0,0,0,0
150,FSS,1,1.0,0,-1,-3,-1,0,-3,0,2,2,-2,-1,0,-2,0,0,0,2,-2,1,0,0.0,1146.5116725830846,467.53429794337166,389.9443637171405,0.3333333333333333,-0.25,42.0,635.33,48.0,598.43,0,0,1,0,0,0
151,ContQ,1,-1.0,-3,1,-1,4,-3,3,-1,1,1,-2,-1,-4,2,2,-1,2,-1,1,2,8,0.0,744.7757997018778,371.5663964962514,186.19394992546933,0.0,0.25,88.0,364.15,45.0,612.8,0,1,0,0,0,0
152,ContQ,1,1.0,3,1,0,-1,0,2,2,-2,1,-2,-1,-3,0,-3,2,-1,4,-1,1,4,0.0,211.93038006650727,504.73081499393953,52.98259501662682,-0.5,0.0,4.0,1176.88,117.0,250.75,0,1,0,0,0,0
153,ContQ,1,1.0,-1,-4,-4,1,-2,-1,0,0,-1,0,-2,-2,-1,0,-1,-2,0,-1,4,0,0.0,4883.122135256841,438.193130982311,1220.7805338142102,-0.5,-0.75,124.0,232.05,76.0,426.9,0,1,0,0,0,0
154,FSS,1,1.0,-1,0,-3,-1,1,1,2,-3,-2,-1,-1,2,-3,0,-3,0,-5,-3,-1,0,0.0,1087.2373592658366,370.4766366543023,362.4124530886122,0.25,0.0,154.0,130.6,104.0,308.53,0,0,1,0,0,0
155,FSS,0,-1.0,2,1,3,5,9,-1,3,4,4,7,3,-2,2,0,2,0,-1,1,2,-2,13738.568159994924,15525.410311351714,7444.818493074267,7448.700229159319,4.5,4.5,141.0,179.99,177.0,78.93,0,0,1,0,0,0
156,FSS,0,1.0,-1,16,8,0,8,7,9,-3,5,1,-2,-2,-1,0,2,0,0,-3,-4,-1,209.11020617677482,4783.88701799751,104.55510308838741,35.35053163444376,0.0,0.0,165.0,104.08,183.0,56.95,0,0,1,0,0,0
157,FSS,0,1.0,0,0,16,2,0,3,7,9,-3,3,1,4,-2,3,0,2,0,2,-3,-1,4611.894700210962,1253.3237880382856,106.05159490333128,7444.818493074267,0.0,4.5,183.0,56.95,141.0,179.99,0,0,1,0,0,0
158,FSS,1,1.0,0,0,-1,1,8,5,8,-1,9,4,5,7,-2,-2,-1,0,2,0,0,1,0.0,1581.2076859831745,104.55510308838741,7448.700229159319,0.0,4.5,165.0,104.08,177.0,78.93,0,0,1,0,0,0
159,FSS,1,0.0,2,1,1,-1,0,0,3,0,0,2,0,0,4,1,-1,0,-3,2,2,-1,570.9969509569657,1934.1527146668927,2166.292250754192,1238.8632697537776,-1.125,-0.4444444444444444,9.0,1016.96,6.0,1156.01,0,0,1,0,0,0
160,WM-Q,1,1.0,-4,-3,-1,-4,0,-6,-2,-4,-2,-2,-4,0,0,-1,0,0,7,-1,0,0,0.0,134.60851610236938,0.0,0.0,0.0,0.0,158.0,111.79,118.0,249.34,0,0,0,0,0,1
161,FSS,1,1.0,0,0,1,2,-1,1,0,0,0,3,2,0,0,0,1,4,0,-1,2,-3,2453.1314602079074,3813.972082313056,268.154383770067,268.154383770067,0.0,0.0,7.0,1131.52,10.0,1024.16,0,0,1,0,0,0
162,FSS,0,1.0,-1,-6,1,-6,-1,0,-2,-2,-2,-5,-3,-6,0,-3,3,4,-2,-4,0,-2,296.06160839201544,698.7608418472867,0.0,0.0,0.0,0.0,172.0,88.54,191.0,24.81,0,0,1,0,0,0
163,FSS,0,0.0,-5,-1,-3,-3,0,4,-2,0,-7,3,1,0,0,0,-2,-1,-3,2,-5,-1,634.9684400823005,891.5948488689385,0.0,0.0,0.0,0.0,156.0,123.97,166.0,105.35,0,0,1,0,0,0
164,FSS,0,1.0,0,-3,-5,-6,-3,-6,0,0,-2,-2,-7,-5,1,-6,0,-3,-2,4,-3,-4,634.9684400823005,698.7608418472867,0.0,0.0,0.0,0.0,156.0,123.97,191.0,24.81,0,0,1,0,0,0
165,FSS,0,0.0,3,0,-1,-1,1,-3,-1,4,-2,0,-2,3,-3,0,0,0,3,-1,-2,2,296.06160839201544,891.5948488689385,0.0,0.0,0.0,0.0,172.0,88.54,166.0,105.35,0,0,1,0,0,0
166,FSS,1,0.0,-1,0,0,-1,-1,0,-4,0,-1,1,-1,1,1,-1,0,-1,1,0,-1,0,0.0,2773.5494333432507,0.0,0.0,0.0,0.0,133.0,195.68,78.0,439.09,0,0,1,0,0,0
167,FSS,0,-1.0,0,4,3,0,-1,-5,1,-3,-1,0,-2,-2,-2,-7,-3,1,0,0,3,-2,296.06160839201544,634.9684400823005,0.0,0.0,0.0,0.0,172.0,88.54,156.0,123.97,0,0,1,0,0,0
168,FSS,0,1.0,0,-4,0,-3,-1,-6,-3,-6,4,0,0,-2,3,-5,0,-6,0,-3,-1,4,891.5948488689385,698.7608418472867,0.0,0.0,0.0,0.0,166.0,105.35,191.0,24.81,0,0,1,0,0,0
169,FSS,1,1.0,0,-3,3,0,1,-1,4,0,1,2,1,2,0,0,3,2,1,-1,1,-3,0.0,1556.222889500119,0.0,0.0,0.0,0.0,50.0,576.07,162.0,108.28,0,0,1,0,0,0
170,FSS,1,0.0,3,1,-1,2,0,1,0,0,1,0,1,9,-1,0,0,0,0,4,1,-2,0.0,6858.071342868188,0.0,0.0,0.0,0.0,117.0,274.33,85.0,406.47,0,0,1,0,0,0
171,FSS,1,1.0,-1,-2,1,-1,1,2,5,0,5,3,2,4,1,-3,3,-1,0,0,0,0,104.25390338333496,6133.665966704162,0.0,0.0,0.0,0.0,73.0,468.85,112.0,287.37,0,0,1,0,0,0
172,ContQ,0,1.0,1,3,0,-1,-1,-3,2,1,-1,2,-1,-2,0,-1,1,-3,3,-3,-1,-5,4802.387009455416,4428.129703578587,0.0,0.0,0.0,0.0,67.0,488.91,152.0,141.04,0,1,0,0,0,0
173,ContQ,1,-1.0,-2,6,1,0,-3,0,1,-1,3,1,-2,0,1,2,-1,3,1,-1,1,-1,0.0,999.0490867295784,0.0,0.0,0.0,0.0,129.0,225.47,48.0,595.55,0,1,0,0,0,0
174,WM-Q,0,-1.0,-2,-1,-3,1,-1,7,-1,3,0,1,0,0,0,-1,0,1,0,-2,0,0,0.0,943.2419368165172,0.0,0.0,0.0,0.0,178.0,75.08,101.0,344.96,0,0,0,0,0,1
175,WM-Q,0,-1.0,0,3,-1,1,1,1,1,0,4,5,2,0,-1,-5,17,0,-9,-1,-1,1,1209.71746654371,1967.3894677402536,0.0,0.0,0.0,0.0,139.0,181.5,88.0,389.51,0,0,0,0,0,1
176,WM-Q,1,-1.0,-1,-1,3,-3,2,-4,0,-6,3,-4,0,-2,-3,0,-2,-1,-2,0,0,-1,0.0,2963.8139512869066,0.0,0.0,0.0,0.0,134.0,195.36,120.0,265.37,0,0,0,0,0,1
177,WM-Q,1,-1.0,1,1,-4,4,-1,-1,0,4,-2,-2,-2,0,-4,-2,0,0,0,1,7,-2,0.0,3167.305161963422,0.0,0.0,0.0,0.0,158.0,114.63,109.0,301.7,0,0,0,0,0,1
178,WM-Q,1,-1.0,-2,1,-2,2,4,1,0,0,0,1,-1,1,-1,-4,0,-1,5,0,0,-3,0.0,714.3429907648558,0.0,0.0,0.0,0.0,150.0,147.92,116.0,277.94,0,0,0,0,0,1
179,WM-Q,1,-1.0,-7,2,-6,6,-4,-1,2,1,0,-4,-10,2,0,0,-5,-4,-6,-4,0,0,69.86251078914064,794.6205506438106,0.0,0.0,0.0,0.0,151.0,144.2,108.0,305.05,0,0,0,0,0,1
180,WM-Q,1,-1.0,-2,3,-3,3,-4,0,2,1,-2,-2,0,0,-1,1,-1,-1,-5,0,-3,1,0.0,3719.5492583518408,0.0,0.0,0.0,0.0,185.0,45.75,87.0,394.83,0,0,0,0,0,1
181,WM-Q,1,-1.0,-2,1,-5,-2,0,2,-2,-1,1,0,10,0,2,1,2,1,4,2,-2,2,0.0,2094.1993465527294,0.0,0.0,0.0,0.0,149.0,154.23,53.0,564.34,0,0,0,0,0,1
182,WM-Q,1,0.0,-3,2,0,0,-1,1,-1,0,-2,1,2,-2,2,-1,2,4,0,0,-4,0,0.0,383.3130981451277,0.0,0.0,0.0,0.0,145.0,173.24,123.0,251.56,0,0,0,0,0,1
183,WM-Q,0,-1.0,-3,0,-1,1,-2,5,3,0,0,-1,-3,-2,-2,1,-2,1,-1,0,-6,-1,2848.6393838659833,347.7120852332661,0.0,0.0,0.0,0.0,174.0,83.51,113.0,286.29,0,0,0,0,0,1
184,WM-Q,1,1.0,-1,2,-1,1,0,3,7,1,-4,-1,-2,-2,1,4,3,1,1,4,2,-1,6.524347628353068,2419.587519741381,0.0,0.0,0.0,0.0,189.0,29.7,80.0,413.59,0,0,0,0,0,1
185,WM-Q,1,1.0,1,0,3,0,2,-2,0,-2,1,-2,0,0,0,0,3,-2,0,0,-1,-2,0.0,2361.133198860636,0.0,0.0,0.0,0.0,4.0,1184.06,81.0,411.51,0,0,0,0,0,1
186,FSS,1,-1.0,-4,2,1,0,-2,1,-3,-1,2,0,-1,0,0,2,-3,0,0,1,5,0,0.0,5507.342162810373,0.0,460.2624914535949,0.0,-0.3333333333333333,57.0,549.48,7.0,1131.52,0,0,1,0,0,0
187,WM-Q,1,1.0,-2,-1,0,-1,2,0,1,-1,0,1,3,0,0,1,0,0,4,4,-1,2,0.0,1134.7552398815546,423.7746758125619,0.0,0.0,0.0,10.0,1024.16,14.0,932.15,0,0,0,0,0,1
188,WM-Q,1,1.0,0,3,0,2,3,-3,-2,0,0,0,-1,0,1,0,0,0,0,0,0,2,0.0,2511.451918826416,0.0,0.0,0.0,0.0,35.0,723.8,24.0,824.87,0,0,0,0,0,1
189,WM-Q,1,1.0,4,1,3,-1,2,-2,-2,-1,-1,-3,0,0,0,1,0,0,0,1,0,0,0.0,1423.6816489852508,0.0,0.0,0.0,0.0,69.0,481.49,47.0,597.55,0,0,0,0,0,1
190,FSS,1,1.0,2,0,1,-2,1,-1,0,1,3,2,1,0,0,2,6,3,0,0,1,2,251.550950694212,6516.87841057066,0.0,0.0,0.0,0.0,19.0,881.63,147.0,158.05,0,0,1,0,0,0
191,FSS,1,1.0,-2,2,-1,0,0,0,0,-1,2,-3,1,4,-1,0,1,3,0,0,0,0,0.0,2384.3873127699107,0.0,983.5779394365036,0.0,0.0,136.0,187.7,166.0,105.35,0,0,1,0,0,0
192,FSS,0,0.0,-2,-2,-3,0,-1,5,3,3,1,-1,0,0,1,-5,-3,-1,1,-1,1,0,1177.919161490441,6349.309906338733,0.0,0.0,0.0,0.0,139.0,182.03,97.0,359.41,0,0,1,0,0,0
193,FSS,1,1.0,0,1,1,-3,3,6,0,6,0,0,0,-2,0,1,1,-2,5,6,1,-2,409.2791452726331,3245.009272017809,0.0,0.0,0.0,0.0,15.0,924.4,130.0,208.64,0,0,1,0,0,0
194,ContQ,1,1.0,0,-1,1,-1,0,1,1,-4,3,-2,0,1,0,-1,2,0,1,-2,1,0,0.0,1603.8606963664092,0.0,0.0,0.0,0.0,12.0,955.5,71.0,473.76,0,1,0,0,0,0
195,ContQ,1,0.0,0,-1,2,-2,1,1,-2,2,-1,0,3,-1,2,-1,-1,0,0,4,0,2,0.0,1058.0629195883166,0.0,0.0,0.0,0.0,49.0,584.16,56.0,554.35,0,1,0,0,0,0
196,FSS,1,1.0,-4,-2,-1,-3,-1,-1,-3,0,2,1,-2,0,0,0,0,-1,0,1,-2,-1,0.0,1022.3428359983033,0.0,0.0,0.0,0.0,60.0,531.4,55.0,558.24,0,0,1,0,0,0
197,ContQ,1,-1.0,-1,2,-4,-1,1,2,-1,1,0,0,0,-1,-2,0,0,2,-2,-2,-1,1,0.0,2777.161578353361,0.0,0.0,0.0,0.0,86.0,398.38,17.0,893.35,0,1,0,0,0,0
198,ContQ,1,-1.0,0,0,1,4,3,1,0,2,2,1,0,1,-1,-1,-1,4,-3,0,1,0,0.0,2015.211980003476,0.0,0.0,0.0,0.0,27.0,753.92,3.0,1289.99,0,1,0,0,0,0
199,ContQ,1,1.0,4,1,3,-1,-3,1,-2,-2,0,-1,-1,-1,4,-1,2,0,0,-1,-1,2,0.0,1943.9065284924798,0.0,0.0,0.0,0.0,44.0,609.97,94.0,366.27,0,1,0,0,0,0
200,ContQ,1,0.0,-1,1,-1,3,0,0,1,0,2,2,0,1,1,-1,1,0,1,2,2,4,0.0,1777.9854490969244,0.0,0.0,0.0,0.0,26.0,777.45,8.0,1089.31,0,1,0,0,0,0
201,ContQ,1,-1.0,-3,3,-1,1,4,-3,-2,-3,-5,-4,0,-2,-1,-3,-3,0,0,2,0,0,0.0,1920.3005891550472,0.0,0.0,0.0,0.0,70.0,477.25,58.0,536.6,0,1,0,0,0,0
202,ContQ,1,1.0,4,1,5,-1,1,-4,2,-2,0,0,-1,-1,4,-2,2,-1,2,-1,-1,0,274.808922985862,2700.3849899700176,0.0,0.0,0.0,0.0,5.0,1158.22,106.0,315.97,0,1,0,0,0,0
203,ContQ,1,0.0,2,1,1,1,-1,1,0,-2,-1,3,0,2,1,1,2,0,1,0,-3,3,0.0,888.3133924382475,0.0,0.0,0.0,0.0,21.0,855.07,6.0,1142.19,0,1,0,0,0,0
204,ContQ,1,1.0,1,-1,0,-1,0,0,0,1,3,-4,2,0,0,-3,2,-2,0,-2,2,-3,0.0,4539.959853177223,0.0,0.0,0.0,0.0,34.0,729.4,132.0,198.43,0,1,0,0,0,0
205,ContQ,1,1.0,0,2,1,2,0,0,0,1,2,0,0,-1,1,2,1,3,1,1,1,1,0.0,1080.2688622164492,0.0,0.0,0.0,0.0,11.0,1000.06,9.0,1057.33,0,1,0,0,0,0
206,ContQ,1,1.0,1,1,2,-2,0,-5,2,-2,-3,-1,1,-2,-2,-2,0,1,1,0,0,-2,0.0,1089.745575567132,0.0,0.0,0.0,0.0,22.0,839.26,114.0,283.67,0,1,0,0,0,0
207,ContQ,1,1.0,0,0,1,-2,-2,1,-2,-2,-1,-1,-1,0,1,-3,-1,-1,0,-2,-1,-2,0.0,2447.7784324289223,0.0,0.0,0.0,0.0,74.0,459.7,154.0,137.65,0,1,0,0,0,0
208,ContQ,1,1.0,2,-2,11,-3,0,-1,0,-3,2,-1,4,1,2,-1,1,2,3,-1,1,-1,57.06152336108162,1839.1157185262848,0.0,0.0,0.0,0.0,2.0,1570.81,122.0,255.15,0,1,0,0,0,0
209,ContQ,1,-1.0,1,0,0,-4,-1,-1,-2,2,-1,-1,-3,-2,-2,-2,-2,-2,1,-1,-3,0,0.0,2783.196779789565,0.0,0.0,0.0,0.0,97.0,358.64,77.0,441.79,0,1,0,0,0,0
210,FSS,1,0.0,0,0,6,0,-3,1,1,-1,1,1,4,0,0,-2,1,1,0,1,0,0,0.0,7760.5425700032665,0.0,0.0,0.0,0.0,29.0,749.34,65.0,495.53,0,0,1,0,0,0
211,ContQ,1,-1.0,-1,0,-3,0,-1,0,-1,2,-1,2,-4,1,-2,5,-2,-1,-2,1,-1,3,0.0,1336.6314288688166,0.0,0.0,0.0,0.0,203.0,0.0,29.0,749.07,0,1,0,0,0,0
212,ContQ,1,-1.0,-4,0,0,1,1,1,1,0,-1,2,1,0,-1,0,-1,-1,0,-2,-2,1,167.79238345919467,1466.9410323227185,0.0,0.0,0.0,0.0,39.0,661.97,13.0,954.5,0,1,0,0,0,0
213,ContQ,1,-1.0,-2,5,3,-1,2,1,-5,5,1,3,-2,1,0,0,8,2,-1,1,-1,0,0.0,399.31992476292214,0.0,0.0,0.0,0.0,72.0,471.25,25.0,792.39,0,1,0,0,0,0
214,ContQ,1,1.0,-1,2,1,1,-1,0,2,0,-2,0,-2,0,-3,3,-3,-1,-1,-2,-1,0,55.45677889868965,947.0491133084261,0.0,0.0,0.0,0.0,90.0,374.4,18.0,886.11,0,1,0,0,0,0
215,ContQ,1,-1.0,4,6,0,1,-3,-1,0,3,0,4,2,2,-1,1,-2,1,0,-4,2,1,0.0,1775.2311890546116,0.0,0.0,0.0,0.0,40.0,655.93,1.0,1605.16,0,1,0,0,0,0
216,FSS,1,0.0,-3,3,-2,-4,-3,-1,-1,-1,0,-3,1,2,0,-2,0,0,-1,0,1,0,0.0,1022.3428359983033,0.0,0.0,0.0,0.0,55.0,558.24,60.0,531.4,0,0,1,0,0,0
217,ContQ,1,-1.0,-1,2,3,-1,-2,0,-1,1,2,-1,-1,0,-1,-1,1,2,0,1,2,-3,0.0,3925.915354426413,0.0,0.0,0.0,0.0,163.0,106.08,84.0,407.38,0,1,0,0,0,0
218,ContQ,1,0.0,-1,1,3,-3,-1,3,1,4,-1,-1,-2,1,-2,2,2,0,-4,3,1,-1,11.339645156580586,1637.2740311406321,0.0,0.0,0.0,0.0,125.0,247.91,41.0,651.32,0,1,0,0,0,0
219,ContQ,1,-1.0,1,-1,-1,2,3,-1,1,2,1,0,1,3,3,3,2,0,-1,0,-1,3,0.0,3852.707988923545,0.0,0.0,0.0,0.0,103.0,332.19,37.0,700.21,0,1,0,0,0,0
220,ContQ,1,0.0,-2,-1,2,1,0,0,3,3,3,0,4,-3,1,-1,-1,1,2,3,-1,2,0.0,2328.2066235766447,0.0,0.0,0.0,0.0,43.0,613.45,76.0,447.21,0,1,0,0,0,0
221,ContQ,1,0.0,-2,1,2,-1,1,-1,-2,-1,1,-3,0,1,-1,-2,2,-1,1,-4,0,-1,0.0,503.64223980736017,0.0,0.0,0.0,0.0,82.0,411.12,131.0,200.08,0,1,0,0,0,0
222,ContQ,1,1.0,-1,-1,-3,-2,2,0,-2,0,0,0,1,-3,0,-1,1,-4,-3,-3,-1,1,0.0,1962.068587877882,0.0,0.0,0.0,0.0,115.0,279.56,178.0,75.03,0,1,0,0,0,0
